candidate_id,best_iteration,duration_seconds,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,params_json,round,data_fraction,max_rounds
20,128,15.983,0.5414438811679378,0.7769203709122168,0.5185893495435193,0.48397926228114907,0.5585307243391693,3.2562107718422806,0.26648188373249704,0.19999803602695465,0.6512357592582703,"{""bagging_fraction"": 0.6306707386709827, ""bagging_freq"": 1, ""bagging_seed"": 62, ""boosting_type"": ""gbdt"", ""data_random_seed"": 62, ""deterministic"": true, ""feature_fraction"": 0.6189779424810223, ""feature_fraction_seed"": 62, ""force_col_wise"": true, ""lambda_l1"": 0.0024799625563259368, ""lambda_l2"": 0.7431190035716198, ""learning_rate"": 0.12640893072568987, ""max_bin"": 63, ""max_depth"": -1, ""metric"": ""None"", ""min_data_in_leaf"": 1073, ""min_gain_to_split"": 0.19643466571457324, ""num_leaves"": 30, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 62, ""verbosity"": -1}",1,0.2,128
21,128,55.905,0.5418038587000957,0.7773506931700063,0.519023308461734,0.490610533671063,0.5509293315678485,3.2738649469167,0.2739207854647783,0.19999803602695465,0.6547665596008301,"{""bagging_fraction"": 0.5562713294686907, ""bagging_freq"": 1, ""bagging_seed"": 63, ""boosting_type"": ""gbdt"", ""data_random_seed"": 63, ""deterministic"": true, ""feature_fraction"": 0.6147538761480629, ""feature_fraction_seed"": 63, ""force_col_wise"": true, ""lambda_l1"": 1.1665524496514149e-06, ""lambda_l2"": 1.5360309271896555e-07, ""learning_rate"": 0.08209165948013791, ""max_bin"": 127, ""max_depth"": 6, ""metric"": ""None"", ""min_data_in_leaf"": 317, ""min_gain_to_split"": 0.6776586736128575, ""num_leaves"": 235, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 63, ""verbosity"": -1}",1,0.2,128
22,128,192.257,0.541877525530675,0.7772975865506175,0.5184608059559365,0.46399380205306995,0.5874160168701879,3.266018812453708,0.3919717304785928,0.19999803602695465,0.6531973481178284,"{""bagging_fraction"": 0.8719332083271107, ""bagging_freq"": 1, ""bagging_seed"": 64, ""boosting_type"": ""gbdt"", ""data_random_seed"": 64, ""deterministic"": true, ""feature_fraction"": 0.9118560367820182, ""feature_fraction_seed"": 64, ""force_col_wise"": true, ""lambda_l1"": 0.04475649157920147, ""lambda_l2"": 1.511888501313396e-07, ""learning_rate"": 0.039399454307454534, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 104, ""min_gain_to_split"": 0.12375380365034461, ""num_leaves"": 107, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 64, ""verbosity"": -1}",1,0.2,128
23,128,11.287,0.5392473215196149,0.7766258453703462,0.5178047029649127,0.46528537920250196,0.5836888823500564,3.255229967781138,0.39272775769230434,0.19999803602695465,0.6510396003723145,"{""bagging_fraction"": 0.9800304656711365, ""bagging_freq"": 1, ""bagging_seed"": 65, ""boosting_type"": ""gbdt"", ""data_random_seed"": 65, ""deterministic"": true, ""feature_fraction"": 0.8482888957436121, ""feature_fraction_seed"": 65, ""force_col_wise"": true, ""lambda_l1"": 3.7845656386038534e-06, ""lambda_l2"": 2.1051151841103697, ""learning_rate"": 0.02934865739915204, ""max_bin"": 127, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 303, ""min_gain_to_split"": 0.024859491386256316, ""num_leaves"": 35, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 65, ""verbosity"": -1}",1,0.2,128
24,128,2.217,0.5403945000519642,0.7770188270786538,0.5177422564170591,0.4713768115942029,0.57422392231867,3.2645474573489186,0.40697505958336916,0.19999803602695465,0.6529030799865723,"{""bagging_fraction"": 0.8182191489554678, ""bagging_freq"": 1, ""bagging_seed"": 66, ""boosting_type"": ""gbdt"", ""data_random_seed"": 66, ""deterministic"": true, ""feature_fraction"": 0.9848043604644318, ""feature_fraction_seed"": 66, ""force_col_wise"": true, ""lambda_l1"": 2.4957954831585463, ""lambda_l2"": 0.1734795314588783, ""learning_rate"": 0.0556688932624745, ""max_bin"": 63, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 235, ""min_gain_to_split"": 0.4673816015552915, ""num_leaves"": 20, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 66, ""verbosity"": -1}",1,0.2,128
25,128,2.011,0.5316597488863514,0.7725466327197723,0.5134384499311129,0.46333280707293967,0.5756951596292482,3.207662013907241,0.3461038138435425,0.19999803602695465,0.6415261030197144,"{""bagging_fraction"": 0.6546883338848952, ""bagging_freq"": 1, ""bagging_seed"": 67, ""boosting_type"": ""gbdt"", ""data_random_seed"": 67, ""deterministic"": true, ""feature_fraction"": 0.9085676897463228, ""feature_fraction_seed"": 67, ""force_col_wise"": true, ""lambda_l1"": 0.0005983100741210009, ""lambda_l2"": 0.0028453938356081164, ""learning_rate"": 0.010494885040050998, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 1066, ""min_gain_to_split"": 0.8677389537760112, ""num_leaves"": 20, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 67, ""verbosity"": -1}",1,0.2,128
26,128,2.807,0.5390148450657317,0.776806799232186,0.517361672634862,0.4890801083253254,0.5491148055514687,3.2562107718422806,0.5934347000614728,0.19999803602695465,0.6512357592582703,"{""bagging_fraction"": 0.7542535969343349, ""bagging_freq"": 1, ""bagging_seed"": 68, ""boosting_type"": ""gbdt"", ""data_random_seed"": 68, ""deterministic"": true, ""feature_fraction"": 0.9403707842885463, ""feature_fraction_seed"": 68, ""force_col_wise"": true, ""lambda_l1"": 1.7004194602762726e-06, ""lambda_l2"": 1.348842579246839e-06, ""learning_rate"": 0.030564818158780472, ""max_bin"": 63, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 554, ""min_gain_to_split"": 0.7460142802434464, ""num_leaves"": 43, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 68, ""verbosity"": -1}",1,0.2,128
27,128,2.88,0.5333517781317911,0.7723818192081578,0.5137259267505287,0.47043712281846356,0.5657888284046884,3.210113875047023,0.2418299321113615,0.19999803602695465,0.6420164704322815,"{""bagging_fraction"": 0.9210988857053536, ""bagging_freq"": 1, ""bagging_seed"": 69, ""boosting_type"": ""gbdt"", ""data_random_seed"": 69, ""deterministic"": true, ""feature_fraction"": 0.6157779598867142, ""feature_fraction_seed"": 69, ""force_col_wise"": true, ""lambda_l1"": 6.208862830920144e-06, ""lambda_l2"": 1.971729784039379e-07, ""learning_rate"": 0.01329892783827427, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 448, ""min_gain_to_split"": 0.9209704724874502, ""num_leaves"": 18, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 69, ""verbosity"": -1}",1,0.2,128
28,128,2.167,0.5352149622764208,0.7752390853823986,0.5163841019558595,0.49106510969568296,0.5444558874013045,3.217960307536165,0.5771339100326147,0.19999803602695465,0.643585741519928,"{""bagging_fraction"": 0.6285886619211337, ""bagging_freq"": 1, ""bagging_seed"": 70, ""boosting_type"": ""gbdt"", ""data_random_seed"": 70, ""deterministic"": true, ""feature_fraction"": 0.5749279341239171, ""feature_fraction_seed"": 70, ""force_col_wise"": true, ""lambda_l1"": 3.022994754874629e-08, ""lambda_l2"": 0.0020907126404813843, ""learning_rate"": 0.02162005528275807, ""max_bin"": 63, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 54, ""min_gain_to_split"": 0.6807145267995064, ""num_leaves"": 23, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 70, ""verbosity"": -1}",1,0.2,128
29,128,10.894,0.5391252547547852,0.77644645837519,0.5175015020360934,0.47368421052631576,0.5702515815801089,3.249835694457928,0.4002977261508648,0.19999803602695465,0.6499607563018799,"{""bagging_fraction"": 0.5695637779057564, ""bagging_freq"": 1, ""bagging_seed"": 71, ""boosting_type"": ""gbdt"", ""data_random_seed"": 71, ""deterministic"": true, ""feature_fraction"": 0.9330092320699928, ""feature_fraction_seed"": 71, ""force_col_wise"": true, ""lambda_l1"": 4.300170607424648e-07, ""lambda_l2"": 1.351150853602253e-06, ""learning_rate"": 0.023658464243601237, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 1261, ""min_gain_to_split"": 0.24938757583221183, ""num_leaves"": 63, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 71, ""verbosity"": -1}",1,0.2,128
